ligand_id	receptor	score
b15ab0a90f97ae99	kcnq2/7CR0	-6.0
b15cb6c71b96a4fc	kcnq2/7CR0	-4.7
b16a4d43dfb9b0ee	kcnq2/7CR0	-6.8
b170e4323cfe6cfd	kcnq2/7CR0	-4.9
b1ae88c488d98103	kcnq2/7CR0	-6.8
b1d392dc10ad686d	kcnq2/7CR0	-4.7
b1d6afc0f1f3703d	kcnq2/7CR0	-5.4
b231063dcbf0af93	kcnq2/7CR0	-6.7
b23d1432826de6d2	kcnq2/7CR0	-7.2
b27b22a7c8c4c634	kcnq2/7CR0	-5.7
b2ce81d483678f0d	kcnq2/7CR0	-5.6
b2f43bee73a4e537	kcnq2/7CR0	-6.9
b2f4b7b63d907253	kcnq2/7CR0	-5.9
b3211f84183f6efb	kcnq2/7CR0	-5.5
b337642e63be174c	kcnq2/7CR0	-5.3
b349a4b5ab354ac8	kcnq2/7CR0	-4.9
b36dd4c89f2c4d33	kcnq2/7CR0	-6.4
b3b821f601ab639f	kcnq2/7CR0	-6.7
b3e07b9153f55382	kcnq2/7CR0	-5.6
b3e60941bd9f45a5	kcnq2/7CR0	-6.4
b405c8f78563371b	kcnq2/7CR0	-5.6
b425cff839a32df8	kcnq2/7CR0	-5.2
b427a90a01a96fea	kcnq2/7CR0	-5.1
b42c26dcd9a1ceed	kcnq2/7CR0	-5.2
b43ccffd0e08776c	kcnq2/7CR0	-6.9
b4418919dad402ea	kcnq2/7CR0	-5.4
b456873032eb9a9a	kcnq2/7CR0	-5.5
b4608c716c4843d1	kcnq2/7CR0	-6.5
b494d3c50b313b91	kcnq2/7CR0	-5.9
b4ee7835aadec69e	kcnq2/7CR0	-6.5
b4f8edaa63a3dcee	kcnq2/7CR0	-5.9
b4fca0e8e31aac78	kcnq2/7CR0	-6.2
b5039c2e3791859a	kcnq2/7CR0	-5.3
b541e9740e9ad49b	kcnq2/7CR0	-5.1
b580e499b028e536	kcnq2/7CR0	-5.4
b5c1b2b5d40c9177	kcnq2/7CR0	-5.7
b5e1e62480dec45f	kcnq2/7CR0	-6.9
b5e9d1452be20367	kcnq2/7CR0	-6.8
b5eccd4acbe3ed7e	kcnq2/7CR0	-7.3
b62b62278c9284fb	kcnq2/7CR0	-4.5
b6314ed709e994d9	kcnq2/7CR0	-6.6
b631dfe3f61864b1	kcnq2/7CR0	-5.5
b641eabd2f3854ca	kcnq2/7CR0	-7.0
b67d3baab7a626d3	kcnq2/7CR0	-7.5
b684bf62f877e938	kcnq2/7CR0	-5.7
b68a63861cf9c867	kcnq2/7CR0	-6.5
b69595e39cb33320	kcnq2/7CR0	-6.2
b6f57e1da6232d30	kcnq2/7CR0	-5.9
b70eb2d722dcb004	kcnq2/7CR0	-6.3
b71789174aa88806	kcnq2/7CR0	-5.7
b71821d9e1c4f04b	kcnq2/7CR0	-6.4
b736e4e985ea6ad0	kcnq2/7CR0	-5.5
b78909b2b2bfeb0f	kcnq2/7CR0	-6.0
b78f7980dee02f72	kcnq2/7CR0	-5.1
b7eb4de6e824df93	kcnq2/7CR0	-4.7
b8004f2ec67f2259	kcnq2/7CR0	-6.7
b808525c2b5545cf	kcnq2/7CR0	-6.5
b8140e19c83bf957	kcnq2/7CR0	-5.5
b861af7c8680de21	kcnq2/7CR0	-5.4
b8664c133237fff4	kcnq2/7CR0	-8.3
b87abf03911db916	kcnq2/7CR0	-6.3
b8886cced133306b	kcnq2/7CR0	-5.7
b88ebcd40fddaa5e	kcnq2/7CR0	-3.9
b89688a844b84f9a	kcnq2/7CR0	-4.5
b8b38f829d657e6a	kcnq2/7CR0	-6.7
b8cf2daf745ce112	kcnq2/7CR0	-5.0
b943c6822de6867c	kcnq2/7CR0	-5.8
b9456bf597109352	kcnq2/7CR0	-4.8
b98114398a54acfa	kcnq2/7CR0	-5.7
b9c507df61529458	kcnq2/7CR0	-5.9
b9fd5d4b0d6088a6	kcnq2/7CR0	-6.4
ba29638fb855de10	kcnq2/7CR0	-6.0
ba364fc1a18efbf5	kcnq2/7CR0	-5.4
ba484b4543606d65	kcnq2/7CR0	-5.5
ba490ee7446f68cf	kcnq2/7CR0	-6.1
ba656c6f553d634c	kcnq2/7CR0	-4.7
ba826250e8620a44	kcnq2/7CR0	-4.8
ba8b0e4514bd171d	kcnq2/7CR0	-5.3
baaa835ccc536029	kcnq2/7CR0	-5.9
bac073ea3bfe0193	kcnq2/7CR0	-4.6
bac52c357b66ef59	kcnq2/7CR0	-5.3
bac75cbb7e265197	kcnq2/7CR0	-5.3
bad3bf10e57385c1	kcnq2/7CR0	-4.4
bad9ab190c56801e	kcnq2/7CR0	-5.6
baf360a0e665f8af	kcnq2/7CR0	-6.0
bafad86b771c0225	kcnq2/7CR0	-6.7
bafba6d689a049a2	kcnq2/7CR0	-5.8
bb02216ffc1f32e2	kcnq2/7CR0	-5.9
bb10a7d063504c44	kcnq2/7CR0	-4.8
bb44dbfbf9bcdcb5	kcnq2/7CR0	-6.8
bb74ca4623fdb293	kcnq2/7CR0	-6.6
bb7dbca626f5373b	kcnq2/7CR0	-5.8
bb93b09f0b366479	kcnq2/7CR0	-4.2
bb93d9f26de2bb76	kcnq2/7CR0	-5.6
bba1c645d574dd3b	kcnq2/7CR0	-6.1
bba9c22831ac8564	kcnq2/7CR0	-5.4
bbb3ff275c33fc11	kcnq2/7CR0	-5.7
bbe49c6e5ecfebf3	kcnq2/7CR0	-6.3
bbf753e9418a54d8	kcnq2/7CR0	-5.5
bc129eeb745a4bbd	kcnq2/7CR0	-6.2
bc392fc5485b60c1	kcnq2/7CR0	-5.7
bc39c1bcab26280b	kcnq2/7CR0	-6.3
bc6741b2c498d88f	kcnq2/7CR0	-5.3
bc74dad8156e6970	kcnq2/7CR0	-6.0
bc78fc0d7cb2fcf0	kcnq2/7CR0	-5.9
bc7e276720ec93b6	kcnq2/7CR0	-7.4
bccaec5d407222cb	kcnq2/7CR0	-5.4
bcd0f87f5791efe8	kcnq2/7CR0	-6.5
bce7b9624c9e070a	kcnq2/7CR0	-5.3
bcf7a01ea479cdd6	kcnq2/7CR0	-5.3
bd0af1760c7e4e91	kcnq2/7CR0	-6.0
bd4f9444f64e19a1	kcnq2/7CR0	-6.4
bd53209088d9965a	kcnq2/7CR0	-6.8
bd5fb8fb3ded2324	kcnq2/7CR0	-5.4
bd6d56a1f46e90d9	kcnq2/7CR0	-5.3
bd72e8a105d68101	kcnq2/7CR0	-5.4
bd74d3e5f0fc5f9d	kcnq2/7CR0	-4.8
bd7c92abbe124a55	kcnq2/7CR0	-6.4
bd89e4cd4ef7098d	kcnq2/7CR0	-4.8
bda582c5a3e697a5	kcnq2/7CR0	-6.9
bddc81286b7a44a6	kcnq2/7CR0	-5.8
be0d0741f2f7c9bf	kcnq2/7CR0	-6.0
be33a51c0a6bf381	kcnq2/7CR0	-5.9
be53b6492e593672	kcnq2/7CR0	-5.5
be6aa0c39509a030	kcnq2/7CR0	-6.9
be6b18a5fe70f14f	kcnq2/7CR0	-6.5
be72adf7b50c25a2	kcnq2/7CR0	-4.5
be960c6987e2848e	kcnq2/7CR0	-6.3
beca7b86f5685c18	kcnq2/7CR0	-4.6
bed78d75bb21d6ce	kcnq2/7CR0	-6.9
bee8f800da3ad846	kcnq2/7CR0	-5.2
bf47f6b90946f676	kcnq2/7CR0	-5.8
bf9dbb3daa37436c	kcnq2/7CR0	-5.0
bfb1f75c36507e2d	kcnq2/7CR0	-5.2
bfb36ccf852dbbe1	kcnq2/7CR0	-5.6
c0123adacbd6395a	kcnq2/7CR0	-6.0
c040a2ad9f215a24	kcnq2/7CR0	-5.5
c049906a0be7f61d	kcnq2/7CR0	-6.2
c05957edd8e435b7	kcnq2/7CR0	-6.3
c07fc74656356284	kcnq2/7CR0	-5.9
c0c4cfeaac3595a2	kcnq2/7CR0	-5.5
c0cf69a50f0c929a	kcnq2/7CR0	-5.8
c0e84699024be2b2	kcnq2/7CR0	-6.5
c11da7fd76a95094	kcnq2/7CR0	-6.1
c15378151cc971ae	kcnq2/7CR0	-6.3
c18519a3dddeaac3	kcnq2/7CR0	-5.4
c1e0a2b9f0d4d920	kcnq2/7CR0	-6.1
c22c7fb98d45b150	kcnq2/7CR0	-6.1
c243b2eb5a6d7512	kcnq2/7CR0	-7.2
c24d26eafaac2521	kcnq2/7CR0	-5.5
c2b581ec357674b6	kcnq2/7CR0	-5.7
c2e916546bf163e6	kcnq2/7CR0	-7.0
c2ec78642120c552	kcnq2/7CR0	-6.7
c2ffc059217ca92f	kcnq2/7CR0	-6.1
c31099fb57fd2bcb	kcnq2/7CR0	-5.4
c33edd255f48703b	kcnq2/7CR0	-6.2
c35026856139995e	kcnq2/7CR0	-5.7
c35a5529478b1351	kcnq2/7CR0	-5.1
c3c3cd9fc35b896b	kcnq2/7CR0	-5.7
c3cf6b4974b19720	kcnq2/7CR0	-5.5
c3ff4000462cb14d	kcnq2/7CR0	-7.3
c402a4f69a26a14c	kcnq2/7CR0	-4.9
c409e8ea113b38cf	kcnq2/7CR0	-5.4
c414c80c5f1554e7	kcnq2/7CR0	-5.5
c41cd62690afc918	kcnq2/7CR0	-5.8
c44c20ff3875f55e	kcnq2/7CR0	-5.9
c47023ba896fdbf7	kcnq2/7CR0	-5.0
c48ea8e15b594dd9	kcnq2/7CR0	-6.2
c4a09965f17cf4b3	kcnq2/7CR0	-6.0
c4a1601b1a8edab0	kcnq2/7CR0	-6.2
c4a88d81a8507532	kcnq2/7CR0	-7.7
c5075a574438259a	kcnq2/7CR0	-4.6
c53ac304c278fbc8	kcnq2/7CR0	-6.2
c53c02e99192f636	kcnq2/7CR0	-6.5
c53cd0d502f2fc63	kcnq2/7CR0	-6.2
c57995b8e8a3a913	kcnq2/7CR0	-6.1
c590e0a2d1b97e9d	kcnq2/7CR0	-5.2
c5974e1fb6b206f1	kcnq2/7CR0	-8.0
c5e5008809fcdc4e	kcnq2/7CR0	-5.6
c60ea85f94f61ec3	kcnq2/7CR0	-5.1
c61c94bca6baa268	kcnq2/7CR0	-6.4
c64ec14498a2365b	kcnq2/7CR0	-6.4
c6732ce3d992278f	kcnq2/7CR0	-7.7
c6735101a6bce6b1	kcnq2/7CR0	-6.7
c695ca2659d67ee6	kcnq2/7CR0	-6.6
c69c9f9b469aee0a	kcnq2/7CR0	-5.5
c6aac43048daed08	kcnq2/7CR0	-6.3
c6b0e4fdb0624a3d	kcnq2/7CR0	-6.3
c6d8620569c1cc9b	kcnq2/7CR0	-5.9
c6fa5fc723bdd959	kcnq2/7CR0	-6.2
c74073224b187281	kcnq2/7CR0	-5.6
c74302963f99c832	kcnq2/7CR0	-5.7
c74f08ce94b05019	kcnq2/7CR0	-6.0
c7a55627cee80903	kcnq2/7CR0	-6.6
c7a5cbefc106c500	kcnq2/7CR0	-5.8
c7cec6a5ee90269f	kcnq2/7CR0	-4.9
c7e4dc141ded38aa	kcnq2/7CR0	-6.2
c7f22b1ce5b7b530	kcnq2/7CR0	-5.2
c80a53d6b4a6516e	kcnq2/7CR0	-6.1
c80ebc86224057cc	kcnq2/7CR0	-6.4
c82412cf3cc6a886	kcnq2/7CR0	-6.9
c8319bb016a3ecbc	kcnq2/7CR0	-5.4
c843015dafb7ef57	kcnq2/7CR0	-6.0
c843c3a339945f0e	kcnq2/7CR0	-5.9
c845ee49248627ba	kcnq2/7CR0	-6.4
c884427feff4f756	kcnq2/7CR0	-6.5
c888b97b9128a8f8	kcnq2/7CR0	-6.1
c8925b2d437c7063	kcnq2/7CR0	-5.5
c8a0d4ff2bf40f90	kcnq2/7CR0	-5.9
c8a3e4dbcbbd00ae	kcnq2/7CR0	-6.2
c8b8f1210ce0a146	kcnq2/7CR0	-5.8
c8c058804e11aa1f	kcnq2/7CR0	-5.0
c8cf8abc90e3e7cc	kcnq2/7CR0	-5.9
c8eea150aeb4645f	kcnq2/7CR0	-6.2
c8f2ad4fc664f198	kcnq2/7CR0	-5.0
c8fff1e517b811d2	kcnq2/7CR0	-6.6
c93bd9d1dd961721	kcnq2/7CR0	-6.5
c940520a14e30c9c	kcnq2/7CR0	-5.2
c94a61695a214f1b	kcnq2/7CR0	-5.3
c990299b78eb37b9	kcnq2/7CR0	-5.2
c9a2e0c15c218bbd	kcnq2/7CR0	-5.8
c9b9a21cdf935a44	kcnq2/7CR0	-6.3
c9c6ba2a64509d26	kcnq2/7CR0	-5.9
c9e10689e21938b6	kcnq2/7CR0	-5.3
ca21553175731cff	kcnq2/7CR0	-5.3
ca25a401b60edb9f	kcnq2/7CR0	-5.9
ca3a0348ea2cd8a3	kcnq2/7CR0	-6.1
ca4e3999d8f1436c	kcnq2/7CR0	-6.4
ca6f53ec055a3dac	kcnq2/7CR0	-5.7
cab722165edfd08e	kcnq2/7CR0	-5.9
cad23ab515876cc1	kcnq2/7CR0	-5.8
cb1cef644f25d489	kcnq2/7CR0	-6.1
cb3eaa41942b55da	kcnq2/7CR0	-5.5
cb40715077164d4b	kcnq2/7CR0	-6.1
cb50508cb0d02418	kcnq2/7CR0	-5.8
cb69c5a0811a674c	kcnq2/7CR0	-6.0
cb88979335649365	kcnq2/7CR0	-6.1
cbac06232fca5c43	kcnq2/7CR0	-5.5
cbaca7127c70983e	kcnq2/7CR0	-6.2
cbb1d8c72cf6dfe4	kcnq2/7CR0	-6.5
cbba9014989b5d4b	kcnq2/7CR0	-5.8
cbe56e344f21e533	kcnq2/7CR0	-5.5
cc03ed8cf28ec118	kcnq2/7CR0	-5.6
cc564e37d990e52f	kcnq2/7CR0	-6.3
cc73194ef090e407	kcnq2/7CR0	-6.9
cc75fd0da32a52ff	kcnq2/7CR0	-5.4
cc88316c7305ce6b	kcnq2/7CR0	-6.3
cc8c607c0e9eb5df	kcnq2/7CR0	-5.2
ccdf77025f939318	kcnq2/7CR0	-5.7
ccf625f297b812cd	kcnq2/7CR0	-6.1
cd14354e98cffbce	kcnq2/7CR0	-5.4
cd17cc2f58ca4c56	kcnq2/7CR0	-6.5
cd2425c8441ccde8	kcnq2/7CR0	-5.8
cd7ac353c5ae314f	kcnq2/7CR0	-5.2
cdc38e40f22e7f03	kcnq2/7CR0	-5.5
ce1b1dcecad203fe	kcnq2/7CR0	-6.4
ce1dba1c01758e12	kcnq2/7CR0	-5.9
ce2590cc8d256557	kcnq2/7CR0	-5.3
ce45a89525e48d20	kcnq2/7CR0	-7.0
ce6b1ec4f5702072	kcnq2/7CR0	-6.3
ce6cc2d2d434b8eb	kcnq2/7CR0	-6.2
ce9903a2c6f6dd94	kcnq2/7CR0	-6.3
cebc0ed6f0bfd666	kcnq2/7CR0	-5.0
cec2d402f0a33f61	kcnq2/7CR0	-5.3
cf2231d26d54368f	kcnq2/7CR0	-6.0
cf229d5a004cc32f	kcnq2/7CR0	-6.2
cf45ab7a01209b28	kcnq2/7CR0	-5.7
cf5eadada6a631ba	kcnq2/7CR0	-4.9
cf67fdb15351c14b	kcnq2/7CR0	-5.4
cf7eeec18c3003ec	kcnq2/7CR0	-5.8
cf9c438ab7d5676c	kcnq2/7CR0	-5.4
cfa3cca4c4bb1c68	kcnq2/7CR0	-5.0
cfa7a2935bcd2cee	kcnq2/7CR0	-5.7
cfbfc6b5f7b72234	kcnq2/7CR0	-5.3
cfc565d2ab43c30c	kcnq2/7CR0	-5.4
cfd91e68ea1dd742	kcnq2/7CR0	-5.0
cfde0905ca76b817	kcnq2/7CR0	-6.1
cfe998a2bbefea34	kcnq2/7CR0	-5.7
d00506e994d90c8a	kcnq2/7CR0	-6.1
d00ec9475dfc2fad	kcnq2/7CR0	-6.7
d030b416d13ddb63	kcnq2/7CR0	-5.9
d068a56a2227e282	kcnq2/7CR0	-6.2
d0974051745c9674	kcnq2/7CR0	-7.9
d0d1f105e58a06e2	kcnq2/7CR0	-6.1
d0da469820befc1e	kcnq2/7CR0	-5.4
d0e8f5de9bc91b3d	kcnq2/7CR0	-5.9
d10f738476f02409	kcnq2/7CR0	-6.9
d124bfedbf6bf9ea	kcnq2/7CR0	-5.9
d1504c3714618746	kcnq2/7CR0	-5.6
d16ee61e7692f201	kcnq2/7CR0	-6.2
d177bfdfaf3b9b72	kcnq2/7CR0	-5.6
d179547024b9d09a	kcnq2/7CR0	-5.2
d1874f64524ead80	kcnq2/7CR0	-5.9
d1b0662be2e6cc23	kcnq2/7CR0	-5.0
d1b5416cc5f9e3bd	kcnq2/7CR0	-5.8
d1d4519e6a56f2d8	kcnq2/7CR0	-5.3
d1daa7c26dfac71a	kcnq2/7CR0	-6.1
d280a3192f2dff3b	kcnq2/7CR0	-6.2
d2a058d72eb4aeae	kcnq2/7CR0	-6.8
d2c4726939d6cd5d	kcnq2/7CR0	-5.8
d3220f5445ece976	kcnq2/7CR0	-5.1
d32c3623c09bfc04	kcnq2/7CR0	-7.8
d33e2f23396da4d9	kcnq2/7CR0	-6.2
d35d5e3b73953e94	kcnq2/7CR0	-6.5
d35e75d04258a001	kcnq2/7CR0	-5.8
d3bca7206dab0f6b	kcnq2/7CR0	-7.5
d3d915fca396b5aa	kcnq2/7CR0	-7.4
d3ffcf9b67670478	kcnq2/7CR0	-4.9
d4a32909e5ef8daf	kcnq2/7CR0	-5.7
d4ba19b110baa879	kcnq2/7CR0	-6.2
d527368ce85a7a03	kcnq2/7CR0	-4.8
d54331bc2fb53a2d	kcnq2/7CR0	-5.7
d55e8f1ee8bddffc	kcnq2/7CR0	-7.2
d5650ff7104aa4d7	kcnq2/7CR0	-6.7
d56df92de95ced44	kcnq2/7CR0	-4.7
d58415f86b8d5cc6	kcnq2/7CR0	-5.9
d5891aae6b75c9e0	kcnq2/7CR0	-6.1
d5de1312d821c966	kcnq2/7CR0	-6.4
d61e7945917ac79f	kcnq2/7CR0	-5.5
d65bc222e3924ae9	kcnq2/7CR0	-6.1
d66b474f81b9eb3b	kcnq2/7CR0	-6.2
d6896743eae1be7a	kcnq2/7CR0	-6.8
d69d43b54a2dd430	kcnq2/7CR0	-6.7
d69d826ffdb84d0e	kcnq2/7CR0	-4.9
d6a893b804638286	kcnq2/7CR0	-6.8
d6be882b441e9d44	kcnq2/7CR0	-5.3
d6c28e3b30ca7616	kcnq2/7CR0	-5.5
d6e11981f9f0467b	kcnq2/7CR0	-6.0
d6fc7e5e85c90834	kcnq2/7CR0	-5.4
d7177a96b15db54b	kcnq2/7CR0	-5.5
d71c2675f4a211cd	kcnq2/7CR0	-6.7
d7397948f45210be	kcnq2/7CR0	-6.6
d743bbeb79bc5120	kcnq2/7CR0	-5.8
d74e1b3f4844a336	kcnq2/7CR0	-6.2
d764c0398ecd30b4	kcnq2/7CR0	-6.0
d765f8795d58f15e	kcnq2/7CR0	-6.6
d7709e0c05f1c7d6	kcnq2/7CR0	-6.1
d783d247c47b847b	kcnq2/7CR0	-6.1
d78c4b694d979d1c	kcnq2/7CR0	-6.4
d7d5d20430864091	kcnq2/7CR0	-5.8
d7d95ab4eb70949f	kcnq2/7CR0	-5.0
d7da852c3429b74c	kcnq2/7CR0	-5.0
d7fafdb7b3a4669f	kcnq2/7CR0	-6.1
d8084a0dd2f8d227	kcnq2/7CR0	-6.4
d8133d55186cd2f9	kcnq2/7CR0	-7.5
d83675d45620bdf4	kcnq2/7CR0	-5.2
d855149ed1544432	kcnq2/7CR0	-6.0
d85ade7582620cbb	kcnq2/7CR0	-6.0
d87d88af253efee9	kcnq2/7CR0	-7.4
d89a3ddc394584f2	kcnq2/7CR0	-5.4
d90d36606e1b582d	kcnq2/7CR0	-6.6
d9123401b6c5ee67	kcnq2/7CR0	-5.2
d914c94254c1eb3f	kcnq2/7CR0	-5.4
d948aaccc3f0de61	kcnq2/7CR0	-5.8
d955d710e332b8bb	kcnq2/7CR0	-3.9
d96d81cab388598a	kcnq2/7CR0	-7.1
d98fc09cf98f57d1	kcnq2/7CR0	-6.6
d99d744aff8249ee	kcnq2/7CR0	-5.4
d9bac1f291ec072f	kcnq2/7CR0	-5.5
d9c00f3973545991	kcnq2/7CR0	-6.3
d9ca01937665ecca	kcnq2/7CR0	-5.8
da0fa6d021e6831e	kcnq2/7CR0	-4.8
da13ac7c2eee13e1	kcnq2/7CR0	-7.2
da1642bccd5457ee	kcnq2/7CR0	-4.8
da3b46bed042ae9f	kcnq2/7CR0	-4.9
da491aa42a7c16d0	kcnq2/7CR0	-4.3
da62c54de75ebd18	kcnq2/7CR0	-5.2
dab28f7a0fb67bed	kcnq2/7CR0	-5.8
dadfac7ff5163a9f	kcnq2/7CR0	-6.0
db0d456fd9b73b90	kcnq2/7CR0	-4.9
db1009f3f5e13f32	kcnq2/7CR0	-6.5
db255ffa1b4259df	kcnq2/7CR0	-5.6
db70a54051032d7f	kcnq2/7CR0	-6.3
db8ab568a0aaead1	kcnq2/7CR0	-5.4
db8f1d2a87e092a3	kcnq2/7CR0	-6.8
dbad55e2e1ac4a25	kcnq2/7CR0	-6.7
dbc20de502b875bb	kcnq2/7CR0	-5.1
dbcd34d066922846	kcnq2/7CR0	-5.8
dbd05c38a563ee36	kcnq2/7CR0	-5.1
dbdc6cd84891e3ff	kcnq2/7CR0	-5.9
dbe5ecbfdbba7c41	kcnq2/7CR0	-5.7
dbe6e1a156cd35b6	kcnq2/7CR0	-5.5
dc02ce0f088d5c60	kcnq2/7CR0	-4.9
dc0725c68c1eea10	kcnq2/7CR0	-5.7
dc0fe5259b2b79cd	kcnq2/7CR0	-5.6
dc24cc0d8788e3a0	kcnq2/7CR0	-6.8
dc3100af851965b0	kcnq2/7CR0	-5.7
dc5be93e2a6fa603	kcnq2/7CR0	-6.0
dc7844d51601bce5	kcnq2/7CR0	-7.3
dc810e12ff8c9eab	kcnq2/7CR0	-5.5
dc9e69de40ecd28a	kcnq2/7CR0	-6.8
dcac9a0357262aca	kcnq2/7CR0	-5.2
dce97bfab9fae85d	kcnq2/7CR0	-6.7
dceb898edae1f7cb	kcnq2/7CR0	-6.0
dcf274373e2f8beb	kcnq2/7CR0	-6.9
dd0be82846de3970	kcnq2/7CR0	-6.1
dd25d1868ee2b485	kcnq2/7CR0	-5.7
dd458eb1129bc75f	kcnq2/7CR0	-6.7
dd8c15fc9198fb99	kcnq2/7CR0	-6.4
dd8d721c2c2f5820	kcnq2/7CR0	-6.3
dda9fd21117865dc	kcnq2/7CR0	-5.4
de3612fc0f969c21	kcnq2/7CR0	-6.1
de4d01b870dc9f48	kcnq2/7CR0	-5.6
de654b877bd4fbb5	kcnq2/7CR0	-5.4
de68957b94667810	kcnq2/7CR0	-4.9
dea29b6ec174a994	kcnq2/7CR0	-5.0
dec1ecdb0daa7c93	kcnq2/7CR0	-6.7
dec902d5886391e8	kcnq2/7CR0	-5.9
ded0d32238a3aeaf	kcnq2/7CR0	-6.0
deddd4f06a779f00	kcnq2/7CR0	-6.3
dee9a35634139437	kcnq2/7CR0	-6.8
df2ff89daf0f2cb8	kcnq2/7CR0	-6.1
df52831d06295980	kcnq2/7CR0	-5.1
df532c7fa981b4f9	kcnq2/7CR0	-5.6
df878b8b68c57ee1	kcnq2/7CR0	-6.6
dfa4f60bb1bcfda1	kcnq2/7CR0	-6.2
dfc86fce8724e075	kcnq2/7CR0	-7.1
dfdc1a57d424f424	kcnq2/7CR0	-5.8
dfe5aad4f87785ac	kcnq2/7CR0	-5.8
dff59ae76dcd8b80	kcnq2/7CR0	-5.1
e02416396b978545	kcnq2/7CR0	-5.7
e032ce10bdcdeb4f	kcnq2/7CR0	-5.0
e04c8b8841e8ceab	kcnq2/7CR0	-5.3
e05873c36cb40aa4	kcnq2/7CR0	-5.6
e05bb2db61bc9d04	kcnq2/7CR0	-5.3
e06447ce7f9df124	kcnq2/7CR0	-5.5
e071438b4852dd54	kcnq2/7CR0	-6.0
e0c3af3c2e7fadcf	kcnq2/7CR0	-5.7
e1052efa00a16ff2	kcnq2/7CR0	-6.0
e10a125302357d4d	kcnq2/7CR0	-5.7
e11b83fc7102aaf0	kcnq2/7CR0	-4.2
e150b35305052e32	kcnq2/7CR0	-6.5
e17f0341634b6c1e	kcnq2/7CR0	-5.5
e182aba3863c87da	kcnq2/7CR0	-5.7
e19d958a638fad04	kcnq2/7CR0	-6.0
e1ac1054d58aeb96	kcnq2/7CR0	-6.2
e1ac65f6d88490f4	kcnq2/7CR0	-5.6
e1e746cbece68501	kcnq2/7CR0	-5.2
e20a54e9522d2b36	kcnq2/7CR0	-6.7
e2248292f040dcc8	kcnq2/7CR0	-5.9
e2461a2d3cbf545f	kcnq2/7CR0	-4.3
e2b7adc9030c6677	kcnq2/7CR0	-6.2
e2d2fa6fa0d6f4b3	kcnq2/7CR0	-5.5
e2e63b5ed3183bb1	kcnq2/7CR0	-6.4
e31061e0798e2ad7	kcnq2/7CR0	-6.0
e3330d783081ff3f	kcnq2/7CR0	-5.9
e385d41a213c1db6	kcnq2/7CR0	-5.9
e3a0de6a5cd23a27	kcnq2/7CR0	-6.5
e417ff9b85e8a830	kcnq2/7CR0	-5.2
e42596321354331e	kcnq2/7CR0	-5.5
e4281e7ed83ee9b6	kcnq2/7CR0	-5.8
e45d406dd291f90f	kcnq2/7CR0	-7.4
e46840a620d1274c	kcnq2/7CR0	-4.9
e4744c5038e3d258	kcnq2/7CR0	-6.2
e47c1fa2b98bc267	kcnq2/7CR0	-6.6
e48f2bcbe36b941f	kcnq2/7CR0	-6.4
e4a445e5f52123b4	kcnq2/7CR0	-7.4
e4a881ae7cb7e966	kcnq2/7CR0	-6.6
e4aca08f9ca570d0	kcnq2/7CR0	-6.8
e4bb9d83ff2b698b	kcnq2/7CR0	-5.7
e4cf094b3141397e	kcnq2/7CR0	-4.9
e4d0eb5fb5ced082	kcnq2/7CR0	-5.7
e4d40c212eb15109	kcnq2/7CR0	-5.3
e4e5c720a0dc6bd2	kcnq2/7CR0	-6.5
e4e9fdbd7b551d32	kcnq2/7CR0	-5.9
e5311c97a6c8a193	kcnq2/7CR0	-5.1
e54b7e5800a854b8	kcnq2/7CR0	-5.4
e58cd9d865ae3d47	kcnq2/7CR0	-5.3
e59db1db3a4b7952	kcnq2/7CR0	-6.6
e5a81b5257f2d20f	kcnq2/7CR0	-5.3
e5b36ba883e5a387	kcnq2/7CR0	-4.7
e5b75f5508c8aed8	kcnq2/7CR0	-5.4
e5c6e02a14a5afe3	kcnq2/7CR0	-5.4
e5c8718a71bf3bf9	kcnq2/7CR0	-5.9
e5f65c14d4ca37da	kcnq2/7CR0	-5.8
e608705bd5bb2de4	kcnq2/7CR0	-6.6
e627e71b30808131	kcnq2/7CR0	-5.3
e63e2ef16db0411a	kcnq2/7CR0	-6.3
e6b59dae4e9c0afb	kcnq2/7CR0	-7.3
e6c08941f335febe	kcnq2/7CR0	-5.9
e6e075ae72667d85	kcnq2/7CR0	-4.9
e6fd19f6359e3b18	kcnq2/7CR0	-6.9
e703657b56103c05	kcnq2/7CR0	-5.1
e703e5ce7b1b6de4	kcnq2/7CR0	-5.9
e71f1b2750ee6457	kcnq2/7CR0	-5.7
e739ae791a4a13bc	kcnq2/7CR0	-5.5
e76fa8539d83dcfe	kcnq2/7CR0	-6.2
e78bd6d37cea3345	kcnq2/7CR0	-5.9
e79ef467c010b3cf	kcnq2/7CR0	-5.6
e7cb7f3de12f5b3b	kcnq2/7CR0	-5.2
e7cbd41e09ba7256	kcnq2/7CR0	-5.5
e7ecc0d1847b41dd	kcnq2/7CR0	-5.4
e7febd44725883ab	kcnq2/7CR0	-6.2
e81d020b6b46ec84	kcnq2/7CR0	-5.9
e830a9345e63b1eb	kcnq2/7CR0	-7.7
e83d23565657e9fa	kcnq2/7CR0	-5.7
e85880b867bb22fd	kcnq2/7CR0	-5.5
e883654bc5a24c9e	kcnq2/7CR0	-6.5
e8897abbbe816624	kcnq2/7CR0	-5.8
e89f6e914daa38f3	kcnq2/7CR0	-6.5
